Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
501479651473413,3 to 13 Years,M.Tech,$64K-$80K,Lilongwe,Malawi,-13.2543,34.3015,Temporary,100592,2023-01-27,Female,Martha Robinson,568-296-2999x821,Data Analyst,Business Intelligence Analyst,Indeed,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Knight-Swift Transportation Holdings,"{""Sector"":""Industrials"",""Industry"":""Trucking, Truck Leasing"",""City"":""Phoenix"",""State"":""Arizona"",""Zip"":""85027"",""Website"":""www.knight-swift.com"",""Ticker"":""KNX"",""CEO"":""David A. Jackson""}"
289384114175653,2 to 8 Years,BCA,$58K-$102K,Gaza,West Bank and Gaza,31.9522,35.2332,Intern,77334,2022-12-10,Female,Jim Shelton,857-267-8037,Procurement Coordinator,Purchasing Coordinator,Monster,"Purchasing Coordinators manage procurement processes. They source and purchase goods and services, negotiate with suppliers, and ensure cost-effective and timely acquisitions.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Procurement Supplier management Negotiation Supply chain management Inventory control Vendor relations,"Coordinate purchasing activities, including vendor sourcing and negotiation. Create purchase orders and track deliveries. Ensure cost-effective procurement.",NRG Energy,"{""Sector"":""Energy"",""Industry"":""Energy"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77002"",""Website"":""www.nrg.com"",""Ticker"":""NRG"",""CEO"":""Mauricio Gutierrez""}"
2114364402588781,1 to 12 Years,B.Com,$57K-$111K,Mogadishu,Somalia,5.1521,46.1996,Full-Time,47140,2022-06-18,Male,Anthony Murphy,(399)333-1790x260,Substance Abuse Counselor,Recovery Coach,Internships.com,"A Recovery Coach offers guidance and support to individuals in addiction recovery, aiding in their journey toward sobriety and helping them build a stable and fulfilling life.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Addiction recovery support Motivational interviewing Relapse prevention strategies,Offer ongoing support and guidance to individuals in recovery. Assist with relapse prevention strategies and coping skills. Foster a supportive and empathetic relationship.,PayPal Holdings,"{""Sector"":""Financial Services"",""Industry"":""Financial Data Services"",""City"":""San Jose"",""State"":""California"",""Zip"":""95131"",""Website"":""www.paypal.com"",""Ticker"":""PYPL"",""CEO"":""Daniel H. Schulman""}"
1627427793520160,3 to 11 Years,BCA,$65K-$118K,Nouakchott,Mauritania,21.0079,-10.9408,Part-Time,23442,2022-03-07,Male,Sean Davis,001-903-997-3536x23056,UX/UI Designer,User Interface Designer,Jobs2Careers,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Create visually appealing user interfaces (UI) that align with brand aesthetics and enhance user engagement. Design interface elements and interactive components. Ensure UI consistency across digital platforms.,Stockland Corporation,"{""Sector"":""Real Estate/Property Development"",""Industry"":""Real Estate"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.stockland.com.au/"",""Ticker"":""SGP"",""CEO"":""Tarun Gupta""}"
770763563920906,5 to 9 Years,M.Com,$56K-$123K,Abuja,Nigeria,9.082,8.6753,Intern,65855,2021-11-17,Female,Sarah Payne,7809039073,Business Analyst,IT Business Analyst,The Muse,"IT Business Analysts bridge the gap between business needs and technology solutions. They analyze business processes, gather requirements, and create solutions that align with organizational goals.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Business process analysis Requirement gathering Data analysis Communication skills,"Analyze business processes, gather requirements, and recommend solutions to enhance efficiency and productivity. Create business process models and documentation. Collaborate with IT teams to implement solutions.",CDW,"{""Sector"":""Technology"",""Industry"":""Information Technology Services"",""City"":""Lincolnshire"",""State"":""Illinois"",""Zip"":""60069"",""Website"":""www.cdw.com"",""Ticker"":""CDW"",""CEO"":""Christine A. Leahy""}"
2503040743267240,5 to 15 Years,BCA,$61K-$107K,Yaren District (de facto),Nauru,-0.5228,166.9315,Contract,121396,2023-01-05,Female,Timothy Ramirez,+1-838-964-3903,Data Scientist,Data Engineer,Internships.com,"Data Engineers design and maintain data pipelines, ensuring data availability and quality for analysis and reporting purposes.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Data integration ETL (Extract, Transform, Load) Big data technologies (e.g., Hadoop, Spark) Database management Data warehousing","Design, build, and maintain data pipelines and ETL (Extract, Transform, Load) processes. Ensure data accessibility and availability for analytics and reporting. Collaborate with data scientists and analysts.",ARKO,"{""Sector"":""Energy"",""Industry"":""Specialty Retailers: Other"",""City"":""Richmond"",""State"":""Virginia"",""Zip"":""23227"",""Website"":""www.arkocorp.com"",""Ticker"":""ARKO"",""CEO"":""Arie Kotler""}"
1223729234285169,2 to 12 Years,BCA,$58K-$87K,Quito,Ecuador,-1.8312,-78.1834,Intern,21210,2022-04-27,Female,Diana Lewis,+1-946-625-9626,Tax Consultant,International Tax Consultant,Idealist,"An International Tax Consultant focuses on tax matters related to international business operations, ensuring compliance with global tax laws and optimizing tax structures.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",International tax law knowledge Transfer pricing Cross-border tax planning Tax treaties and agreements Foreign tax credits International tax compliance Transfer pricing documentation Multinational tax strategies Client relationship management Communication skills Tax software proficiency,Specialize in international tax law and cross-border tax issues. Provide guidance on international tax planning and transfer pricing. Ensure compliance with global tax regulations.,Northrop Grumman,"{""Sector"":""Aerospace and Defense"",""Industry"":""Aerospace & Defense"",""City"":""Falls Church"",""State"":""Virginia"",""Zip"":""22042"",""Website"":""www.northropgrumman.com"",""Ticker"":""NOC"",""CEO"":""Kathy Warden""}"
2885239777858627,5 to 10 Years,B.Tech,$61K-$112K,Islamabad,Pakistan,30.3753,69.3451,Temporary,107030,2023-07-08,Female,Catherine Vasquez,626.866.0864,Network Analyst,Network Performance Analyst,USAJOBS,"Network Performance Analysts monitor and optimize network performance. They collect and analyze network data, identify issues, and implement solutions to enhance network speed, reliability, and efficiency.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Network performance analysis Network monitoring tools (e.g., Wireshark) Troubleshooting Capacity planning Data analysis Network protocols","Analyze network performance data, identify bottlenecks and latency issues, and optimize network performance. Collaborate with network engineers to implement improvements.",Fidelity National Financial,"{""Sector"":""Financial Services"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Jacksonville"",""State"":""Florida"",""Zip"":""32204"",""Website"":""www.fnf.com"",""Ticker"":""FNF"",""CEO"":""Mike Nolan""}"
1918926598326550,5 to 8 Years,M.Tech,$64K-$90K,Djibouti (city),Djibouti,11.8251,42.5903,Contract,78661,2022-01-17,Male,Susan Barnett,952-575-7397x1650,Account Manager,Client Relationship Manager,Indeed,"Build and maintain strong client relationships, understand their needs, and ensure client satisfaction.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Client relationship management Customer service Communication skills,Build and nurture strong client relationships. Understand client needs and objectives. Serve as the main point of contact for client communication.,SF Express,"{""Sector"":""Logistics"",""Industry"":""Logistics & Delivery Services"",""City"":""Shenzhen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.sf-express.com/"",""Ticker"":""2352"",""CEO"":""Wang Wei""}"
2931876177562747,5 to 8 Years,B.Com,$61K-$118K,Sanaa,Yemen,15.5527,48.5164,Part-Time,22115,2022-12-03,Female,Jennifer Robinson,641.203.0806x633,Brand Ambassador,Social Media Influencer,LinkedIn,Social Media Influencers use their online presence to promote brands or products. They create engaging content and collaborate with companies to reach a wider audience.,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Social media management Content creation Audience engagement Marketing strategy Communication skills,Build and maintain a strong social media presence and following. Create and share content related to the brand. Collaborate with brands for sponsored posts and partnerships.,The Boeing Company,"{""Sector"":""Aerospace/Defense"",""Industry"":""Aerospace and Defense"",""City"":""Chicago"",""State"":""IL"",""Zip"":""60606"",""Website"":""https://www.boeing.com/"",""Ticker"":""BA"",""CEO"":""David L. Calhoun""}"
1241845179470256,4 to 13 Years,M.Tech,$57K-$100K,Noumea,New Caledonia,-20.9043,165.618,Intern,97319,2022-04-09,Male,Regina Long,2837869208,Event Coordinator,Wedding Coordinator,FlexJobs,"Plan and execute weddings, coordinate vendors, manage budgets, and oversee all aspects of the event to create a memorable day.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Wedding planning Vendor coordination Ceremony and reception logistics Wedding etiquette Budget management Timeline planning Attention to detail Client communication Creativity Problem-solving Emotional intelligence Event design,"Assist couples in planning and executing their weddings, from venue selection to coordination on the big day. Manage timelines and resolve any issues that arise during weddings. Provide emotional support to couples.",Domino's Pizza Group,"{""Sector"":""Food and Beverage"",""Industry"":""Restaurants"",""City"":""Milton Keynes"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.dominosgroup.co.uk"",""Ticker"":""DOM.L"",""CEO"":""Dominic Paul""}"
1149497310787974,5 to 8 Years,MCA,$58K-$101K,Paramaribo,Suriname,3.9193,-56.0278,Intern,96821,2021-11-19,Female,Holly Hawkins,917-255-4981x43868,Occupational Therapist,Pediatric Occupational Therapist,SimplyHired,A Pediatric Occupational Therapist helps children with developmental or physical challenges improve their motor and life skills through therapy interventions.,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Pediatric assessment and evaluation Occupational therapy techniques for children Developmental milestones Sensory integration therapy Pediatric psychology Family-centered care Individualized treatment plans Communication skills Pediatric healthcare knowledge,Provide occupational therapy services to children with developmental or sensory challenges. Develop individualized therapy plans. Collaborate with parents and caregivers.,HDFC Ltd,"{""Sector"":""Financial Services"",""Industry"":""Banking and Financial Services"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400002"",""Website"":""www.hdfc.com"",""Ticker"":""HDFC"",""CEO"":""Keki Mistry""}"
2147232738761584,0 to 12 Years,M.Com,$55K-$109K,Athens,Greece,39.0742,21.8243,Intern,56233,2023-04-08,Female,Seth Payne,+1-528-225-1629x824,Customer Support Specialist,Customer Success Manager,LinkedIn,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,"Build and maintain strong customer relationships, ensuring customer satisfaction and retention. Identify opportunities to upsell or cross-sell products or services. Gather and relay customer feedback to improve products.",Nike,"{""Sector"":""Apparel and Footwear"",""Industry"":""Apparel"",""City"":""Beaverton"",""State"":""Oregon"",""Zip"":""97005"",""Website"":""www.nike.com"",""Ticker"":""NKE"",""CEO"":""John Donahoe""}"
1245369087688924,0 to 14 Years,M.Tech,$60K-$119K,Vienna,Austria,47.5162,14.5501,Full-Time,93095,2022-10-08,Both,Barbara Middleton,981-343-5152x93354,Event Coordinator,Event Planner,FlexJobs,"Plan and coordinate events, including selecting venues, managing budgets, arranging logistics, and ensuring a successful outcome.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Event planning and coordination Budget management Vendor negotiation Venue selection and management Timeline and logistics planning Marketing and promotion Risk management Client communication Creativity Problem-solving Attention to detail,"Plan and organize events, such as weddings, conferences, and parties. Coordinate logistics, vendors, and budgets. Ensure events run smoothly and meet client expectations.",National Australia Bank (NAB),"{""Sector"":""Banking"",""Industry"":""Banking/Financial Services"",""City"":""Melbourne"",""State"":""VIC"",""Zip"":""3000"",""Website"":""https://www.nab.com.au/"",""Ticker"":""NAB"",""CEO"":""Ross McEwan""}"
928582445592421,3 to 9 Years,BCA,$64K-$116K,Ashgabat,Turkmenistan,38.9697,59.5563,Part-Time,38114,2022-12-31,Female,Holly Hernandez,381.394.1740,Copywriter,Technical Copywriter,Jobs2Careers,"Technical Copywriters create content that explains complex technical concepts in a clear and accessible manner. They often write user manuals, product documentation, and technical guides to assist users and customers.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Technical writing Documentation User manuals Technical specifications Industry-specific terminology Research skills,"Create technical documentation, user manuals, and product guides. Translate complex technical concepts into clear and concise content. Work closely with subject matter experts.",Charter Communications,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Stamford"",""State"":""Connecticut"",""Zip"":""6902"",""Website"":""www.charter.com"",""Ticker"":""CHTR"",""CEO"":""Christopher Winfrey""}"
2850569292483661,3 to 13 Years,BBA,$60K-$120K,Damascus,Syrian Arab Republic,34.8021,38.9968,Contract,76010,2022-09-05,Female,Misty Hamilton,001-385-759-4732,Business Development Manager,Market Expansion Manager,SimplyHired,"A Market Expansion Manager strategizes and executes plans to expand the companys presence in new markets, identifying growth opportunities and optimizing market penetration.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Market expansion strategies Market research Sales planning and execution,Develop and execute plans to expand market presence and reach new customers. Conduct market research and competitor analysis. Evaluate market trends and opportunities.,Freeport-McMoRan,"{""Sector"":""Mining"",""Industry"":""Mining, Crude-Oil Production"",""City"":""Phoenix"",""State"":""Arizona"",""Zip"":""85004"",""Website"":""www.fcx.com"",""Ticker"":""FCX"",""CEO"":""Richard C. Adkerson""}"
121515109649328,2 to 9 Years,B.Tech,$60K-$121K,Minsk,Belarus,53.7098,27.9534,Intern,102990,2023-05-12,Male,Philip Romero,960-864-5223x902,Copywriter,Creative Copywriter,Jobs2Careers,"Creative Copywriters craft engaging and persuasive copy for marketing materials, advertisements, and content marketing campaigns. They use their writing skills to captivate audiences and convey brand messages effectively.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Creative writing Copywriting Advertising copy Content creation Brand storytelling Marketing campaigns Proofreading and editing,"Write creative and persuasive copy for advertising campaigns, marketing materials, and brand storytelling. Develop unique and engaging brand voices and messages. Collaborate with art directors and designers.",Avnet,"{""Sector"":""Technology"",""Industry"":""Wholesalers: Electronics and Office Equipment"",""City"":""Phoenix"",""State"":""Arizona"",""Zip"":""85034"",""Website"":""www.avnet.com"",""Ticker"":""AVT"",""CEO"":""Philip R. Gallagher""}"
993948527514231,1 to 15 Years,B.Com,$58K-$107K,Brasilia,Brazil,-14.235,-51.9253,Part-Time,108072,2021-11-17,Both,Lisa Glass,(371)845-2889,Personal Assistant,Personal Secretary,ZipRecruiter,"Personal Secretaries provide administrative support to individuals or executives. They manage schedules, handle correspondence, and assist with various tasks to ensure efficiency.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Administrative support Calendar management Communication skills Time management Organizational skills Confidentiality,"Act as a personal secretary, managing personal appointments and tasks. Handle correspondence and communication on behalf of the employer. Organize personal schedules and commitments.",Chipotle Mexican Grill,"{""Sector"":""Restaurants"",""Industry"":""Food Services"",""City"":""Newport Beach"",""State"":""California"",""Zip"":""92660"",""Website"":""www.chipotle.com"",""Ticker"":""CMG"",""CEO"":""Brian R. Niccol""}"
571679155152391,4 to 8 Years,M.Tech,$64K-$128K,Djibouti (city),Djibouti,11.8251,42.5903,Temporary,54343,2022-05-28,Both,Christine Jacobs,(992)801-7382x2619,UX/UI Designer,Interaction Designer,Idealist,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,"Work on interaction design, defining how users interact with digital products and ensuring a seamless user journey. Create wireframes and prototypes to illustrate interactions. Collaborate with developers to implement interaction designs.",Western & Southern Financial Group,"{""Sector"":""Financial Services"",""Industry"":""Insurance: Life, Health (Mutual)"",""City"":""Cincinnati"",""State"":""Ohio"",""Zip"":""45202"",""Website"":""www.westernsouthern.com"",""Ticker"":"""",""CEO"":""John F. Barrett""}"
2110631931305734,4 to 12 Years,BCA,$56K-$119K,Luanda,Angola,-11.2027,17.8739,Contract,42977,2022-08-24,Both,Lori Miller,732-751-2532x25434,UX/UI Designer,User Experience Designer,Dice,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Design and improve user experiences (UX) by creating intuitive and user-friendly interfaces for websites and applications. Conduct user research and usability testing. Collaborate with stakeholders to gather and incorporate feedback.,NMDC Limited,"{""Sector"":""Mining"",""Industry"":""Mining"",""City"":""Hyderabad"",""State"":""Telangana"",""Zip"":""500 028"",""Website"":""www.nmdc.co.in"",""Ticker"":""NMDC"",""CEO"":""Sumit Deb""}"
996870810200256,4 to 11 Years,MCA,$60K-$107K,Yaounde,Cameroon,7.3697,12.3547,Full-Time,15693,2022-02-27,Both,Misty Crosby,9062577925,Pharmaceutical Sales Representative,Sales Representative,Monster,"Sales Representatives promote and sell products or services to customers, build relationships, and meet sales targets through effective communication and negotiation.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Sales techniques and strategies Relationship building CRM software usage Product knowledge Negotiation and closing skills,"Promote and sell pharmaceutical products to healthcare professionals, such as doctors and pharmacists. Build and maintain customer relationships. Provide product information and education.",Coty Inc.,"{""Sector"":""Beauty/Cosmetics"",""Industry"":""Consumer Products - Cosmetics"",""City"":""New York"",""State"":""NY"",""Zip"":""10118"",""Website"":""https://www.coty.com/"",""Ticker"":""COTY"",""CEO"":""Sue Y. Nabi""}"
1043533622310144,3 to 9 Years,B.Tech,$64K-$89K,Dodoma,Tanzania,-6.369,34.8888,Contract,18153,2022-03-25,Female,Wesley Davis,+1-349-218-6504x89539,Network Engineer,Network Administrator,Idealist,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Network management Troubleshooting Network security IT certifications (e.g., CCNA)","Manage and maintain computer networks, troubleshoot network issues, and ensure network availability and performance. Implement network security measures and policies. Monitor network traffic and optimize performance.",China Southern Airlines,"{""Sector"":""Aviation and Travel"",""Industry"":""Airlines & Aviation"",""City"":""Guangzhou"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.csair.com/"",""Ticker"":""600029"",""CEO"":""Ma Xulun""}"
2146588294995273,1 to 10 Years,MBA,$55K-$86K,Yaounde,Cameroon,7.3697,12.3547,Intern,104753,2021-10-21,Male,Ashley Wilson,(738)316-2870x9288,Brand Manager,Brand Marketing Analyst,Indeed,A Brand Marketing Analyst analyzes market data and consumer behavior to assess the effectiveness of branding strategies. They provide insights to improve brand marketing efforts.,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Marketing analytics Data analysis tools (e.g., Google Analytics, Adobe Analytics) Brand performance measurement Consumer behavior analysis Campaign effectiveness evaluation",Analyze brand performance metrics and consumer behavior. Track marketing campaigns and assess their impact on brand perception. Provide insights and recommendations for brand improvement.,Carrier Global,"{""Sector"":""HVAC/Industrial"",""Industry"":""Industrial Machinery"",""City"":""Palm Beach Gardens"",""State"":""Florida"",""Zip"":""33418"",""Website"":""www.corporate.carrier.com"",""Ticker"":""CARR"",""CEO"":""David Gitlin""}"
2976274009358929,5 to 8 Years,B.Tech,$58K-$124K,Dhaka,Bangladesh,23.685,90.3563,Temporary,78261,2023-06-22,Male,Sarah Green,+1-487-267-6419x9735,Software Architect,Solution Architect,Monster,"A Solution Architect designs and develops effective solutions for complex business problems, leveraging technology and aligning them with the organizations goals and objectives.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Solution design Technical architecture Cloud computing and software development knowledge,Design high-level solution architectures for software projects. Define technical requirements and specifications. Provide guidance to development teams on best practices.,Marriott International,"{""Sector"":""Hospitality"",""Industry"":""Hotels, Casinos, Resorts"",""City"":""Bethesda"",""State"":""Maryland"",""Zip"":""20814"",""Website"":""www.marriott.com"",""Ticker"":""MAR"",""CEO"":""Anthony G. Capuano""}"
223029793523539,5 to 15 Years,M.Com,$60K-$95K,BogotÃ¡,Colombia,4.5709,-74.2973,Temporary,73889,2023-05-08,Both,Brian Garcia,395.985.1503,Data Entry Clerk,Record Keeper,CareerBuilder,"A Record Keeper is responsible for maintaining accurate records and databases, ensuring data integrity, and assisting in data retrieval when needed.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Records management Data entry and retrieval Attention to detail,"Maintain records, files, and documentation in an organized manner. Ensure compliance with record-keeping policies and regulations. Retrieve and update records as needed.",Owens Corning,"{""Sector"":""Building Materials"",""Industry"":""Building Materials, Glass"",""City"":""Toledo"",""State"":""Ohio"",""Zip"":""43659"",""Website"":""www.owenscorning.com"",""Ticker"":""OC"",""CEO"":""Brian D. Chambers""}"
1596345031935563,3 to 10 Years,BCA,$65K-$119K,Funafuti,Tuvalu,-7.1095,177.6493,Full-Time,102067,2023-06-10,Both,John Douglas,542-519-1222,Event Planner,Wedding Planner,FlexJobs,"Wedding Planners specialize in organizing weddings, assisting couples with every aspect of wedding planning, from venue selection to catering and decor.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Wedding planning Venue selection Catering and menu planning Floral and decor design Wedding etiquette,"Specialize in wedding planning, assisting couples in creating their dream weddings. Select and manage vendors, plan ceremonies, and handle wedding day coordination. Provide creative and budget-conscious solutions.",Nestle India,"{""Sector"":""Food & Beverages"",""Industry"":""Food and Beverage"",""City"":""Gurgaon"",""State"":""Haryana"",""Zip"":""122002"",""Website"":""https://www.nestle.in/"",""Ticker"":""NESTLEIND"",""CEO"":""Suresh Narayanan""}"
1256591974515276,1 to 11 Years,M.Com,$58K-$81K,Mbabane,Eswatini,26.5225,31.4659,Intern,129637,2023-03-13,Female,Ariel Adams,001-614-349-3659,Data Analyst,Data Scientist,FlexJobs,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,Tata Consumer Products,"{""Sector"":""Consumer Goods"",""Industry"":""Consumer Goods"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400099"",""Website"":""https://www.tataconsumer.com/"",""Ticker"":""TATACON"",""CEO"":""Sunil D'Souza""}"
1451669191868827,5 to 12 Years,BA,$64K-$118K,Yaounde,Cameroon,7.3697,12.3547,Part-Time,97993,2022-07-22,Female,Beth Gonzalez,388-960-6291x33548,Procurement Manager,Strategic Sourcing Manager,The Muse,"Develop and execute sourcing strategies to procure goods and services, negotiate contracts, and manage supplier relationships.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Strategic sourcing strategies Supplier evaluation and selection Negotiation skills Vendor management Cost analysis Supply chain management Contract management Problem-solving Attention to detail Communication skills Strategic thinking,Develop sourcing strategies and manage supplier relationships. Negotiate contracts and terms. Optimize procurement processes and costs.,"Wirecard AG (Now defunct, due to bankruptcy)","{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Aschheim"",""State"":""Bavaria"",""Zip"":""82024"",""Website"":""https://en.wikipedia.org/wiki/Wirecard_scandal"",""Ticker"":""WIRD"",""CEO"":""(defunct)""}"
275197600361173,3 to 10 Years,BCA,$63K-$92K,Gibraltar,Gibraltar,36.1408,-5.3536,Contract,36583,2022-01-22,Female,Christie Schultz,7276594517,Operations Manager,Supply Chain Manager,Jobs2Careers,"Supply Chain Managers manage the end-to-end supply chain process, from procurement to distribution. They optimize logistics, reduce costs, and ensure the efficient flow of products or services to meet customer demand.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Supply chain logistics and management Inventory control and procurement Supplier relationship management Data analysis and forecasting Risk assessment and mitigation,"Manage the supply chain process, including procurement, inventory management, and logistics. Optimize supply chain operations for cost-effectiveness and timely delivery. Monitor supplier performance and relationships.",UFP Industries,"{""Sector"":""Building Materials"",""Industry"":""Building Materials, Glass"",""City"":""Grand Rapids"",""State"":""Michigan"",""Zip"":""49525"",""Website"":""www.ufpi.com"",""Ticker"":""UFPI"",""CEO"":""Matthew J. Missad""}"
2547767154780122,4 to 15 Years,BCA,$62K-$85K,Djibouti (city),Djibouti,11.8251,42.5903,Part-Time,30557,2023-05-17,Both,Jonathan Jones,+1-911-780-6757x430,Marketing Director,Digital Marketing Director,ZipRecruiter,"Digital Marketing Directors lead digital marketing efforts. They develop and execute digital strategies, oversee campaigns, and measure performance to achieve marketing goals.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Digital marketing strategy Marketing analytics Team leadership Content marketing SEO and SEM proficiency,"Develop and oversee digital marketing strategies, including SEO, SEM, and social media campaigns. Analyze digital marketing performance metrics. Manage digital marketing budgets.",Sun TV Network,"{""Sector"":""Media & Entertainment"",""Industry"":""Media and Entertainment"",""City"":""Chennai"",""State"":""TN"",""Zip"":""600 032"",""Website"":""www.suntv.in"",""Ticker"":""SUNTV"",""CEO"":""Kalanithi Maran""}"
